,HURTO A ENTIDADES COMERCIALES,HURTO A PERSONAS,LESIONES CULPOSAS (EN ACCIDENTE DE TRANSITO),HURTO A RESIDENCIAS,LESIONES PERSONALES,HURTO A MOTOCICLETAS,HOMICIDIO CULPOSO (EN ACCIDENTE DE TRÁNSITO),EXTORSIÓN,VIOLENCIA INTRAFAMILIAR,HOMICIDIO,HURTO A AUTOMOTORES,LESIONES CULPOSAS,ACTO SEXUAL VIOLENTO,ACCESO CARNAL VIOLENTO,ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,FEMINICIDIO,HURTO A ABIGEATO,ACTOS SEXUALES CON MENOR DE 14 AÑOS,ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON PERSONA EN INCAPACIDAD DE RESISTIR,LESIONES PERSONALES (CIRCUNSTANCIAS DE AGRAVACIÓN),ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,ACOSO SEXUAL,UTILIZACIÓN O FACILITACIÓN DE MEDIOS DE COMUNICACIÓN PARA OFRECER SERVICIOS SEXUALES DE MENORES,PORNOGRAFÍA CON MENORES,VICTIMA_POINT,GENERO_VICTIMA,EDAD_VICTIMA,COMUNA,UNIDAD_ESPACIAL
2486,0.0,11.111111111111109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 34.0, LA CONCORDIA, BOLARQUI",MASCULINO,34.0,LA CONCORDIA,BOLARQUI
2487,0.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 23.0, LA CONCORDIA, BOLIVAR",MASCULINO,23.0,LA CONCORDIA,BOLIVAR
2488,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 42.0, LA CONCORDIA, BOLIVAR",MASCULINO,42.0,LA CONCORDIA,BOLIVAR
2489,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 74.0, LA CONCORDIA, BOLIVAR",MASCULINO,74.0,LA CONCORDIA,BOLIVAR
2490,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 34.0, LA CONCORDIA, BOLIVAR",FEMENINO,34.0,LA CONCORDIA,BOLIVAR
2491,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 64.0, LA CONCORDIA, BOLIVAR",MASCULINO,64.0,LA CONCORDIA,BOLIVAR
2492,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 92.0, LA CONCORDIA, BOLIVAR",FEMENINO,92.0,LA CONCORDIA,BOLIVAR
2493,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 20.0, LA CONCORDIA, BOLIVAR",FEMENINO,20.0,LA CONCORDIA,BOLIVAR
2494,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 41.0, LA CONCORDIA, BOLIVAR",FEMENINO,41.0,LA CONCORDIA,BOLIVAR
2495,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 35.0, LA CONCORDIA, BOLIVAR",MASCULINO,35.0,LA CONCORDIA,BOLIVAR
2496,0.0,0.0,0.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 48.0, LA CONCORDIA, BOLIVAR",FEMENINO,48.0,LA CONCORDIA,BOLIVAR
2497,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 40.0, LA CONCORDIA, BOLIVAR",FEMENINO,40.0,LA CONCORDIA,BOLIVAR
2498,0.0,6.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 25.0, LA CONCORDIA, BOLIVAR",MASCULINO,25.0,LA CONCORDIA,BOLIVAR
2499,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 31.0, LA CONCORDIA, BOLIVAR",MASCULINO,31.0,LA CONCORDIA,BOLIVAR
2500,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 5.0, LA CONCORDIA, BOLIVAR",MASCULINO,5.0,LA CONCORDIA,BOLIVAR
2501,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 11.0, LA CONCORDIA, BOLIVAR",MASCULINO,11.0,LA CONCORDIA,BOLIVAR
2502,0.0,3.333333333333333,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 31.0, LA CONCORDIA, BOLIVAR",FEMENINO,31.0,LA CONCORDIA,BOLIVAR
2503,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 34.0, LA CONCORDIA, BOLIVAR",MASCULINO,34.0,LA CONCORDIA,BOLIVAR
2504,0.0,6.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 51.0, LA CONCORDIA, BOLIVAR",MASCULINO,51.0,LA CONCORDIA,BOLIVAR
2505,0.0,6.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 38.0, LA CONCORDIA, BOLIVAR",FEMENINO,38.0,LA CONCORDIA,BOLIVAR
2506,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 36.0, LA CONCORDIA, BOLIVAR",FEMENINO,36.0,LA CONCORDIA,BOLIVAR
2507,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 36.0, LA CONCORDIA, BOLIVAR",MASCULINO,36.0,LA CONCORDIA,BOLIVAR
2508,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 6.0, LA CONCORDIA, BOLIVAR",FEMENINO,6.0,LA CONCORDIA,BOLIVAR
2509,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 18.0, LA CONCORDIA, BOLIVAR",FEMENINO,18.0,LA CONCORDIA,BOLIVAR
2510,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 39.0, LA CONCORDIA, BOLIVAR",FEMENINO,39.0,LA CONCORDIA,BOLIVAR
2511,0.0,0.0,0.0,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 59.0, LA CONCORDIA, BOLIVAR",MASCULINO,59.0,LA CONCORDIA,BOLIVAR
2512,0.0,3.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 28.0, LA CONCORDIA, BOLIVAR",FEMENINO,28.0,LA CONCORDIA,BOLIVAR
2513,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 12.0, LA CONCORDIA, BUCARAMANGA",MASCULINO,12.0,LA CONCORDIA,BUCARAMANGA
2514,0.0,0.0,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 46.0, LA CONCORDIA, BUCARAMANGA",MASCULINO,46.0,LA CONCORDIA,BUCARAMANGA
2515,0.0,0.0,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 24.0, LA CONCORDIA, BUCARAMANGA",FEMENINO,24.0,LA CONCORDIA,BUCARAMANGA
2516,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 25.0, LA CONCORDIA, CABECERA DEL LLANO",FEMENINO,25.0,LA CONCORDIA,CABECERA DEL LLANO
2517,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 49.0, LA CONCORDIA, CAMPESTRE",FEMENINO,49.0,LA CONCORDIA,CAMPESTRE
2518,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 41.0, LA CONCORDIA, CAMPESTRE",FEMENINO,41.0,LA CONCORDIA,CAMPESTRE
2519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 23.0, LA CONCORDIA, CANDILES",FEMENINO,23.0,LA CONCORDIA,CANDILES
2520,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 17.0, LA CONCORDIA, CANDILES",MASCULINO,17.0,LA CONCORDIA,CANDILES
2521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 29.0, LA CONCORDIA, CANDILES",FEMENINO,29.0,LA CONCORDIA,CANDILES
2522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 4.0, LA CONCORDIA, CANDILES",FEMENINO,4.0,LA CONCORDIA,CANDILES
2523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 30.0, LA CONCORDIA, CANDILES",FEMENINO,30.0,LA CONCORDIA,CANDILES
2524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 36.0, LA CONCORDIA, CANDILES",FEMENINO,36.0,LA CONCORDIA,CANDILES
2525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 5.0, LA CONCORDIA, CANDILES",FEMENINO,5.0,LA CONCORDIA,CANDILES
2526,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 54.0, LA CONCORDIA, CANDILES",MASCULINO,54.0,LA CONCORDIA,CANDILES
2527,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 28.0, LA CONCORDIA, CANDILES",FEMENINO,28.0,LA CONCORDIA,CANDILES
2528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 62.0, LA CONCORDIA, CANDILES",FEMENINO,62.0,LA CONCORDIA,CANDILES
2529,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 62.0, LA CONCORDIA, CANDILES",MASCULINO,62.0,LA CONCORDIA,CANDILES
2530,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 24.0, LA CONCORDIA, CANDILES",MASCULINO,24.0,LA CONCORDIA,CANDILES
2531,0.0,0.0,0.0,0.0,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 30.0, LA CONCORDIA, CANDILES",MASCULINO,30.0,LA CONCORDIA,CANDILES
2532,0.0,8.695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 19.0, LA CONCORDIA, CENTRO",MASCULINO,19.0,LA CONCORDIA,CENTRO
2533,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 17.0, LA CONCORDIA, CENTRO",MASCULINO,17.0,LA CONCORDIA,CENTRO
2534,0.0,8.695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 37.0, LA CONCORDIA, CENTRO",FEMENINO,37.0,LA CONCORDIA,CENTRO
2535,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 64.0, LA CONCORDIA, CENTRO",FEMENINO,64.0,LA CONCORDIA,CENTRO
2536,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 42.0, LA CONCORDIA, CENTRO",FEMENINO,42.0,LA CONCORDIA,CENTRO
2537,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 44.0, LA CONCORDIA, CENTRO",FEMENINO,44.0,LA CONCORDIA,CENTRO
2538,0.0,8.695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 40.0, LA CONCORDIA, CENTRO",MASCULINO,40.0,LA CONCORDIA,CENTRO
2539,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 45.0, LA CONCORDIA, CENTRO",MASCULINO,45.0,LA CONCORDIA,CENTRO
2540,0.0,8.695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 35.0, LA CONCORDIA, CENTRO",MASCULINO,35.0,LA CONCORDIA,CENTRO
2541,0.0,8.695652173913043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 39.0, LA CONCORDIA, CENTRO",MASCULINO,39.0,LA CONCORDIA,CENTRO
2542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 36.0, LA CONCORDIA, CENTRO",FEMENINO,36.0,LA CONCORDIA,CENTRO
2543,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 23.0, LA CONCORDIA, CENTRO",FEMENINO,23.0,LA CONCORDIA,CENTRO
2544,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 41.0, LA CONCORDIA, CENTRO",FEMENINO,41.0,LA CONCORDIA,CENTRO
2545,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 35.0, LA CONCORDIA, CENTRO",FEMENINO,35.0,LA CONCORDIA,CENTRO
2546,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 15.0, LA CONCORDIA, CENTRO",MASCULINO,15.0,LA CONCORDIA,CENTRO
2547,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 50.0, LA CONCORDIA, CENTRO",MASCULINO,50.0,LA CONCORDIA,CENTRO
2548,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 57.0, LA CONCORDIA, CENTRO",MASCULINO,57.0,LA CONCORDIA,CENTRO
2549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 62.0, LA CONCORDIA, CENTRO",FEMENINO,62.0,LA CONCORDIA,CENTRO
2550,0.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 23.0, LA CONCORDIA, COMUNA CIUDADELA RELA DE MINAS",FEMENINO,23.0,LA CONCORDIA,COMUNA CIUDADELA RELA DE MINAS
2551,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 22.0, LA CONCORDIA, COMUNA CIUDADELA RELA DE MINAS",MASCULINO,22.0,LA CONCORDIA,COMUNA CIUDADELA RELA DE MINAS
2552,0.0,0.0,0.0,3.2258064516129035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 80.0, LA CONCORDIA, COMUNA LA CONCORDIA",MASCULINO,80.0,LA CONCORDIA,COMUNA LA CONCORDIA
2553,0.0,3.2258064516129035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 18.0, LA CONCORDIA, COMUNA LA CONCORDIA",MASCULINO,18.0,LA CONCORDIA,COMUNA LA CONCORDIA
2554,0.0,3.2258064516129035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 26.0, LA CONCORDIA, COMUNA LA CONCORDIA",FEMENINO,26.0,LA CONCORDIA,COMUNA LA CONCORDIA
2555,0.0,3.2258064516129035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 18.0, LA CONCORDIA, COMUNA LA CONCORDIA",FEMENINO,18.0,LA CONCORDIA,COMUNA LA CONCORDIA
2556,0.0,3.2258064516129035,0.0,3.2258064516129035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 45.0, LA CONCORDIA, COMUNA LA CONCORDIA",MASCULINO,45.0,LA CONCORDIA,COMUNA LA CONCORDIA
2557,0.0,3.2258064516129035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 27.0, LA CONCORDIA, COMUNA LA CONCORDIA",MASCULINO,27.0,LA CONCORDIA,COMUNA LA CONCORDIA
2558,0.0,3.2258064516129035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 29.0, LA CONCORDIA, COMUNA LA CONCORDIA",MASCULINO,29.0,LA CONCORDIA,COMUNA LA CONCORDIA
2559,0.0,0.0,0.0,3.2258064516129035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 54.0, LA CONCORDIA, COMUNA LA CONCORDIA",FEMENINO,54.0,LA CONCORDIA,COMUNA LA CONCORDIA
2560,0.0,3.2258064516129035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 23.0, LA CONCORDIA, COMUNA LA CONCORDIA",FEMENINO,23.0,LA CONCORDIA,COMUNA LA CONCORDIA
2561,0.0,0.0,0.0,3.2258064516129035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"FEMENINO, 42.0, LA CONCORDIA, COMUNA LA CONCORDIA",FEMENINO,42.0,LA CONCORDIA,COMUNA LA CONCORDIA
2562,0.0,3.2258064516129035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 46.0, LA CONCORDIA, COMUNA LA CONCORDIA",MASCULINO,46.0,LA CONCORDIA,COMUNA LA CONCORDIA
2563,0.0,6.451612903225807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 33.0, LA CONCORDIA, COMUNA LA CONCORDIA",MASCULINO,33.0,LA CONCORDIA,COMUNA LA CONCORDIA
2564,0.0,0.0,0.0,0.0,0.0,3.2258064516129035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 30.0, LA CONCORDIA, COMUNA LA CONCORDIA",MASCULINO,30.0,LA CONCORDIA,COMUNA LA CONCORDIA
2565,0.0,6.451612903225807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"MASCULINO, 25.0, LA CONCORDIA, COMUNA LA CONCORDIA",MASCULINO,25.0,LA CONCORDIA,COMUNA LA CONCORDIA
